Restaurant_ID,Restaurant_name,Cuisines,Address,Locality_verbose,Locality,City,Country_ID,Average_cost_for_two,Price_range,Aggregate_rating,Rating_text,Votes,Delivering_now,Online_delivery,Table_booking,order_menu,Menu_url,Events_url,Longitude,Latitude,Currency
18318116,R' ADDA,"Street Food, Burger, Desserts, Italian, Pizza, North Indian, European, Finger Food","Ramee Guestline Hotel, 462, A B Nair Road, Juhu, Mumbai","Ramee Guestline Hotel, Juhu, Mumbai","Ramee Guestline Hotel, Juhu",Mumbai,1,1200,3,4,Very Good,536,0,0,0,0,https://www.zomato.com/mumbai/r-adda-juhu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/r-adda-juhu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.825451,19.1093,Rs.
18458563,The American Joint,"Healthy Food, American, Burger, Salad","The Ahcl Homes Tower, Chikuwadi New Link Road, Borivali West, Mumbai","Borivali West, Mumbai",Borivali West,Mumbai,1,850,2,3.4,Average,170,0,0,1,0,https://www.zomato.com/mumbai/the-american-joint-borivali-west/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/the-american-joint-borivali-west/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.8413473,19.2238399,Rs.
18388642,Grandmama's Cafe,"Continental, Italian","Hotel Royal Garden, Ground Floor, Juhu Tara Road, Juhu, Mumbai","Juhu, Mumbai",Juhu,Mumbai,1,1100,3,3.8,Good,617,0,0,0,0,https://www.zomato.com/mumbai/grandmamas-cafe-juhu/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/grandmamas-cafe-juhu/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.82780755,19.09145752,Rs.
49003,SpiceKlub,North Indian,"8A, Janta Industrial Estate, Opposite Phoenix Mills, Senapati Bapat Road, Lower Parel, Mumbai","Lower Parel, Mumbai",Lower Parel,Mumbai,1,1500,3,4.2,Very Good,3370,0,1,0,0,https://www.zomato.com/mumbai/spiceklub-lower-parel/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/spiceklub-lower-parel/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.82555282,18.99423667,Rs.
18408295,Stacks And Racks,"American, Burger, Fast Food","Shop 1, Ganga Nivas, Opposite Toyota Showroom, Link Road, Malad West, Mumbai","Malad West, Mumbai",Malad West,Mumbai,1,500,2,4.6,Excellent,413,0,0,0,0,https://www.zomato.com/mumbai/stacks-and-racks-malad-west/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/stacks-and-racks-malad-west/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.83619149,19.18129965,Rs.
18270976,Tea Villa Cafe,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea","28, Aaram Nagar 1, Opposite Dariya Mahal, Versova, Andheri West","Versova, Andheri West, Mumbai","Versova, Andheri West",Mumbai,1,1000,3,4.1,Very Good,1295,0,1,1,0,https://www.zomato.com/mumbai/tea-villa-cafe-versova/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/tea-villa-cafe-versova/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.8130738,19.1311405,Rs.
18447068,Cafe Hydro,Asian,"Esspee Tower, Rajendra Nagar, Dattapada Road, Borivali East, Mumbai","Borivali East, Mumbai",Borivali East,Mumbai,1,1000,3,4,Very Good,156,0,0,0,0,https://www.zomato.com/mumbai/cafe-hydro-borivali-east/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/cafe-hydro-borivali-east/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.86238123,19.22131488,Rs.
18441580,Tea Villa Cafe,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea","Shop 1& 2, Y-Building, Flower Valley, Opposite Viviana Mall,Eastern Express Highway, Majiwada, Thane West","Majiwada, Thane West, Mumbai","Majiwada, Thane West",Mumbai,1,1000,3,3.9,Good,317,0,0,1,0,https://www.zomato.com/mumbai/tea-villa-cafe-majiwada-thane-west/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/tea-villa-cafe-majiwada-thane-west/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.97228105,19.20722241,Rs.
34757,Joey's Pizza,Pizza,"Shop 1, Plot D, Samruddhi Complex, Chincholi Bunder Road, Mindspace, Malad West, Mumbai","Malad West, Mumbai",Malad West,Mumbai,1,800,2,4.5,Excellent,2662,0,1,0,0,https://www.zomato.com/mumbai/joeys-pizza-malad-west/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/joeys-pizza-malad-west/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.834715,19.178321,Rs.
35217,Joey's Pizza,Pizza,"6 & 7, Upvan Building, Near Indian Oil Colony, DN Nagar, Azad Nagar, Mumbai","Azad Nagar, Mumbai",Azad Nagar,Mumbai,1,800,2,4,Very Good,5145,0,0,0,0,https://www.zomato.com/mumbai/joeys-pizza-azad-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/joeys-pizza-azad-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.829976,19.12663,Rs.
16527711,The Rolling Pin,"Bakery, Desserts, Cafe","12, Janta Industrial Estate, Senapat Bapat Road, Lower Parel, Mumbai","Lower Parel, Mumbai",Lower Parel,Mumbai,1,700,2,3.9,Good,2076,0,1,0,0,https://www.zomato.com/mumbai/the-rolling-pin-lower-parel/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/the-rolling-pin-lower-parel/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.82520279,18.99404899,Rs.
49486,Tea Villa Cafe,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea","Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai","Vile Parle East, Mumbai",Vile Parle East,Mumbai,1,1000,3,3.6,Good,1515,0,1,1,0,https://www.zomato.com/mumbai/tea-villa-cafe-vile-parle-east/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/tea-villa-cafe-vile-parle-east/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.846749,19.103249,Rs.
18233317,145 Kala Ghoda,"Fast Food, Beverages, Desserts","145, Kala Ghoda, Fort, Mumbai","Fort, Mumbai",Fort,Mumbai,1,1500,3,4.2,Very Good,1606,0,0,0,0,https://www.zomato.com/mumbai/145-kala-ghoda-fort/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/145-kala-ghoda-fort/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.83258457,18.92758399,Rs.
18216876,The English Department Bar & Diner,"Italian, Continental, Mexican, Japanese, American, British","Malad link Road, Near Inorbit Mall Junction, Malad West, Mumbai","Malad West, Mumbai",Malad West,Mumbai,1,1500,3,3.9,Good,885,0,0,1,0,https://www.zomato.com/mumbai/the-english-department-bar-diner-malad-west/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/mumbai/the-english-department-bar-diner-malad-west/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,72.83672087,19.17626869,Rs.
18353121,Flechazo,"Asian, Mediterranean, North Indian","9/1, 1st Floor, Above Surya Nissan, VRR Orchid, Doddanakkundi, Marathahalli, Bangalore","Marathahalli, Bangalore",Marathahalli,Bangalore,1,1200,3,4.4,Very Good,983,0,0,1,0,https://www.zomato.com/bangalore/flechazo-marathahalli/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/flechazo-marathahalli/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.696664,12.97537691,Rs.
51705,Toit,"Italian, American, Pizza","298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore","Indiranagar, Bangalore",Indiranagar,Bangalore,1,2000,4,4.8,Excellent,10934,0,0,0,0,https://www.zomato.com/bangalore/toit-indiranagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/toit-indiranagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.64070876,12.9791658,Rs.
51040,Truffles,"American, Burger, Cafe","28, 4th 'B' Cross, Koramangala 5th Block, Bangalore","Koramangala 5th Block, Bangalore",Koramangala 5th Block,Bangalore,1,800,2,4.7,Excellent,9667,0,1,0,0,https://www.zomato.com/bangalore/truffles-koramangala-5th-block/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/truffles-koramangala-5th-block/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.61429269,12.93329764,Rs.
18439634,ECHOES Koramangala,"Continental, American, Italian, North Indian, Chinese, Cafe","44, 4th B Cross, Koramangala 5th Block, Bangalore","Koramangala 5th Block, Bangalore",Koramangala 5th Block,Bangalore,1,950,2,4.7,Excellent,276,0,0,0,0,https://www.zomato.com/bangalore/echoes-koramangala-koramangala-5th-block/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/echoes-koramangala-koramangala-5th-block/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.615797,12.934179,Rs.
58882,Big Brewsky,"Finger Food, North Indian, Italian, Continental, Thai, South Indian","Behind MK Retail, Before WIPRO Corporate Office, Sarjapur Road, Bangalore","Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,1,1800,3,4.5,Excellent,5705,0,1,1,0,https://www.zomato.com/bangalore/big-brewsky-sarjapur-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/big-brewsky-sarjapur-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.68323686,12.91304096,Rs.
18339874,Farzi Cafe,Modern Indian,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore","UB City, Bangalore",UB City,Bangalore,1,1500,3,4.4,Very Good,754,0,0,0,0,https://www.zomato.com/bangalore/farzi-cafe-lavelle-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/farzi-cafe-lavelle-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.5960137,12.9721612,Rs.
18385443,Koramangala Social,"Continental, American","118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore","Koramangala 7th Block, Bangalore",Koramangala 7th Block,Bangalore,1,1500,3,4.5,Excellent,1288,0,0,0,0,https://www.zomato.com/bangalore/koramangala-social-koramangala-7th-block/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/koramangala-social-koramangala-7th-block/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.61413042,12.93566181,Rs.
18366652,Onesta,"Pizza, Cafe, Italian","215, 216 & 220, Devasandra Village, Kasaba Hobli, New BEL Road, Bangalore","New BEL Road, Bangalore",New BEL Road,Bangalore,1,600,2,4.6,Excellent,627,0,0,0,0,https://www.zomato.com/bangalore/onesta-new-bel-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/onesta-new-bel-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.5709967,13.0291977,Rs.
18162866,Three Dots & A Dash,"European, Continental","840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore","Indiranagar, Bangalore",Indiranagar,Bangalore,1,1300,3,3.9,Good,1354,0,0,1,0,https://www.zomato.com/bangalore/three-dots-a-dash-indiranagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/three-dots-a-dash-indiranagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.64048882,12.98041024,Rs.
56464,Glen's Bakehouse,"Bakery, Desserts, Cafe","297, 100 Feet Road, Indiranagar, Bangalore","Indiranagar, Bangalore",Indiranagar,Bangalore,1,800,2,4,Very Good,3533,0,0,0,0,https://www.zomato.com/bangalore/glens-bakehouse-indiranagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/glens-bakehouse-indiranagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.64062494,12.97909556,Rs.
18221572,Onesta,"Pizza, Cafe, Italian","501, Binnamangala Extension, 1st stage, C.M.H Road, Indiranagar, Bangalore","Indiranagar, Bangalore",Indiranagar,Bangalore,1,600,2,4.3,Very Good,1413,0,1,0,0,https://www.zomato.com/bangalore/onesta-indiranagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/onesta-indiranagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.64368467,12.97845292,Rs.
56618,AB's - Absolute Barbecues,"European, Mediterranean, North Indian","90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore","Marathahalli, Bangalore",Marathahalli,Bangalore,1,1400,3,4.6,Excellent,6907,0,0,0,0,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.6993861,12.94993396,Rs.
18305628,Eat Street,"North Indian, Chinese, Italian, Street Food, Desserts","11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore","Koramangala 6th Block, Bangalore",Koramangala 6th Block,Bangalore,1,400,1,4.3,Very Good,753,0,1,0,0,https://www.zomato.com/bangalore/eat-street-koramangala-6th-block/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/eat-street-koramangala-6th-block/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.625999,12.939496,Rs.
18422898,Hoot,"Continental, Italian, North Indian","BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore","Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,1,1400,3,3.9,Good,405,0,0,0,0,https://www.zomato.com/bangalore/hoot-sarjapur-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/hoot-sarjapur-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.6784,12.914264,Rs.
18430785,Communiti,Continental,"67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore","Residency Road, Bangalore",Residency Road,Bangalore,1,1200,3,4.2,Very Good,334,0,0,0,0,https://www.zomato.com/bangalore/communiti-residency-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/communiti-residency-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.60817859,12.97253153,Rs.
18359919,Onesta,"Pizza, Cafe, Italian","Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore","JP Nagar, Bangalore",JP Nagar,Bangalore,1,600,2,4.6,Excellent,781,0,0,0,0,https://www.zomato.com/bangalore/onesta-jp-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/onesta-jp-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.59679094,12.90622878,Rs.
58268,The Fatty Bao - Asian Gastro Bar,Asian,"610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore","Indiranagar, Bangalore",Indiranagar,Bangalore,1,2400,4,4.7,Excellent,2369,0,1,1,0,https://www.zomato.com/bangalore/the-fatty-bao-asian-gastro-bar-indiranagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/the-fatty-bao-asian-gastro-bar-indiranagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.64539558,12.97022064,Rs.
50943,Sultans of Spice,"North Indian, Mughlai","BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore","BluPetal Hotel, Koramangala, Bangalore","BluPetal Hotel, Koramangala",Bangalore,1,1300,3,4.1,Very Good,2416,0,1,1,0,https://www.zomato.com/bangalore/sultans-of-spice-koramangala-5th-block/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/sultans-of-spice-koramangala-5th-block/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.61542793,12.93328392,Rs.
18407918,Bombay Brasserie,Modern Indian,"2989/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore","Indiranagar, Bangalore",Indiranagar,Bangalore,1,1500,3,4.2,Very Good,231,0,1,0,0,https://www.zomato.com/bangalore/bombay-brasserie-indiranagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/bombay-brasserie-indiranagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.645748,12.970324,Rs.
54162,The Black Pearl,"North Indian, European, Mediterranean","105, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore","Koramangala 5th Block, Bangalore",Koramangala 5th Block,Bangalore,1,1400,3,4.1,Very Good,5385,0,0,1,0,https://www.zomato.com/bangalore/the-black-pearl-koramangala-5th-block/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/bangalore/the-black-pearl-koramangala-5th-block/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,77.61615515,12.93436454,Rs.
18354483,Farzi Cafe,Modern Indian,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune","Kalyani Nagar, Pune",Kalyani Nagar,Pune,1,1500,3,4.3,Very Good,868,0,0,0,0,https://www.zomato.com/pune/farzi-cafe-kalyani-nagar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pune/farzi-cafe-kalyani-nagar/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,73.9051007,18.5436256,Rs.
13231,Le Plaisir,"European, Desserts","759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune","Deccan Gymkhana, Pune",Deccan Gymkhana,Pune,1,1000,3,4.8,Excellent,2510,0,0,0,0,https://www.zomato.com/pune/le-plaisir-deccan-gymkhana/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pune/le-plaisir-deccan-gymkhana/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,73.83842938,18.51420998,Rs.
6507967,Tales & Spirits,"Italian, Continental, Cafe","Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune","Senapati Bapat Road, Pune",Senapati Bapat Road,Pune,1,800,2,4.1,Very Good,997,0,1,1,0,https://www.zomato.com/pune/tales-spirits-senapati-bapat-road/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pune/tales-spirits-senapati-bapat-road/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,73.8289719,18.5309626,Rs.
6508323,The Urban Foundry,"North Indian, Asian","1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune","Balewadi High Street, Balewadi, Pune","Balewadi High Street, Balewadi",Pune,1,1500,3,4.5,Excellent,1099,0,0,1,0,https://www.zomato.com/pune/the-urban-foundry-baner/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,https://www.zomato.com/pune/the-urban-foundry-baner/events#tabtop?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,73.77472289,18.5691562,Rs.
